HFB	PA  	ARTNO   	ARTNAME_UNICODE                                   	UNIT 	AVGSALES	SALESMETHOD	RANGECODE1	SRP	BASEONHAND	AVAILABLESTOCK	PRICE1	LENGTH_M	WIDTH_M	HEIGHT_M	VOLUME_M3	WEIGHT_G	LOCPRICE	SLID_H	EXPSALE	DELTYPE	WISHEDDELIVERYMARK	HOMEDELIVERYCODE	AVAILABLEINSTORE	MPQ 	PALQ	ASSQ	FLEX%	MSL	SL	APPLIED_SAFETYSTOCK	QTYGOODSDOM	FAMILYPRICE1	WORKAREA	LEADTIME	CCL         	SSD     	EDS     	AVERAGE_SALES_RECEIPT	FIRECLASS
09 	0923	70392542	STRANDMON siln niñ Vissle gris                    	piece	0,10    	2          	O         	1  	0,00      	0,00          	169   	0,79    	0,62   	0,30    	0.153090 	14000   	0       	PALLET	2,6    	1      	                  	1               	Yes             	6   	6   	12  	0    	2  	2 	5,1                	0          	0           	060     	0,60    	MAN         	20180401	        	1,5                  	NFR      
09 	0924	00517003	ÖVNING carrito 54x33 blanco/verde grisáceo        	piece	0,00    	2          	O         	9  	0,00      	0,00          	55    	0,55    	0,36   	0,13    	0.028456 	14000   	0       	      	0,0    	0      	                  	1               	No              	1   	28  	    	0    	   	4 	2,0                	0          	0           	        	0,60    	-           	20230401	        	0,0                  	NFR      
09 	0924	90489883	SMÅGÖRA esc 93x51 blanco                          	piece	0,40    	2          	O         	1  	12,00     	12,00         	69,99 	0,94    	0,51   	0,08    	0.039044 	17000   	0       	941510	0,9    	1      	                  	1               	Yes             	24  	24  	8   	0    	1  	4 	2,7                	0          	0           	056     	5,60    	MAN         	20210401	        	1,2                  	NFR      
09 	0931	10494082	SUNDVIK cam extns 80x200 gris                     	piece	0,10    	2          	O         	1  	8,00      	8,00          	174   	1,17    	0,82   	0,12    	0.119255 	24500   	0       	920930	0,3    	1      	                  	1               	Yes             	8   	8   	8   	0    	1  	4 	2,0                	0          	0           	056     	0,60    	MAN         	20210401	        	1,0                  	NFR      
09 	0931	70305700	BUSUNGE cam extns 80x200 blanco                   	piece	0,60    	2          	O         	1  	9,00      	9,00          	199   	1,32    	0,90   	0,09    	0.248040 	49790   	0       	902400	2,3    	1      	                  	1               	Yes             	4   	4   	6   	0    	1  	2 	6,9                	0          	0           	055     	3,10    	MAN         	20160401	        	1,5                  	NFR      
09 	0931	90229017	BUSUNGE cam extns 80x200 rosa claro               	piece	0,20    	2          	O         	1  	10,00     	10,00         	199   	1,32    	0,90   	0,09    	0.248040 	49790   	0       	960220	1,3    	1      	                  	1               	Yes             	4   	4   	4   	0    	1  	4 	4,0                	0          	0           	076     	3,10    	OPT         	20140801	        	1,5                  	NFR      
09 	0933	10448325	VITVAL cam inf 90x200 blanco                      	piece	0,10    	2          	O         	1  	3,00      	2,00          	69    	2,00    	0,22   	0,08    	0.040338 	14920   	0       	PALLET	3,3    	0      	                  	1               	No              	1   	36  	6   	0    	2  	5 	2,0                	0          	0           	060     	1,60    	OPT         	20190801	        	1,4                  	NFR      
09 	0933	20467629	MYDAL N stru lit 90x200 blanco                    	piece	6,60    	2          	O         	1  	25,00     	21,00         	279   	2,04    	0,46   	0,08    	0.149601 	56600   	0       	762300	8,0    	1      	                  	1               	Yes             	12  	12  	12  	0    	1  	2 	5,7                	0          	0           	066     	0,60    	OPT         	20191001	        	1,1                  	NFR      
09 	0933	50454036	SMÅSTAD struclit&scrit&almac 90x200 blanco        	piece	7,80    	2          	O         	1  	72,00     	72,00         	399   	2,05    	0,64   	0,06    	0.541414 	141560  	0       	341600	5,6    	1      	                  	1               	Yes             	2   	2   	6   	0    	2  	1 	16,9               	0          	0           	064     	5,60    	MAN         	20201001	        	1,2                  	NFR      
09 	0933	90299449	TUFFING stru cam al 90x200 gris oscuro            	piece	0,10    	2          	O         	1  	0,00      	0,00          	139   	2,09    	0,45   	0,09    	0.106553 	43400   	0       	PALLET	1,4    	1      	                  	1               	No              	16  	16  	21  	0    	2  	4 	4,7                	0          	0           	060     	0,60    	MAN         	20160801	        	1,5                  	NFR      
09 	0961	70483580	MYLLRA camb&cjn blanco                            	piece	2,10    	2          	O         	1  	11,00     	11,00         	279   	1,00    	0,83   	0,06    	0.151335 	59810   	0       	971800	1,9    	1      	                  	1               	Yes             	5   	5   	7   	0    	1  	2 	3,5                	0          	0           	057     	2,10    	OPT         	20210201	        	1,1                  	NFR      
09 	0961	80494026	SUNDVIK cambiadr/cómd gris                        	piece	0,20    	2          	O         	1  	9,00      	9,00          	249   	0,92    	0,57   	0,12    	0.135183 	42460   	0       	942030	0,4    	1      	                  	1               	Yes             	6   	6   	6   	0    	1  	4 	2,0                	0          	0           	056     	3,30    	MAN         	20210401	        	1,0                  	NFR      
09 	0963	20410355	GRÅVAL kit sill alta joven                        	piece	0,10    	2          	O         	1  	4,00      	4,00          	79    	0,48    	0,39   	0,20    	0.027014 	2680    	0       	941110	0,2    	0      	                  	1               	Yes             	4   	32  	6   	0    	1  	4 	2,0                	0          	0           	056     	1,60    	MAN         	20201001	        	1,0                  	NFR      
09 	0963	50410354	GRÅVAL sill alt niñ                               	piece	0,10    	2          	O         	1  	0,00      	0,00          	99    	0,52    	0,32   	0,31    	0.034928 	6000    	0       	PALLET	0,3    	1      	                  	1               	Yes             	8   	8   	11  	0    	2  	4 	2,0                	0          	0           	060     	1,60    	MAN         	20201001	        	1,0                  	NFR      
10 	1011	40358592	EVEDAL lamp pie mármol/gris                       	piece	1,30    	2          	O         	1  	5,00      	5,00          	349   	1,33    	0,46   	0,40    	0.171292 	27384   	0       	620900	1,4    	1      	                  	1               	Yes             	3   	3   	3   	0    	1  	2 	2,2                	0          	0           	058     	0,60    	OPT         	20181001	        	1,3                  	NFR      
10 	1081	10503595	STRÅLA pant lámp 70 hoja dorado/motivo lunar      	piece	0,00    	2          	A         	7  	0,00      	0,00          	5     	0,35    	0,26   	0,01    	0.001072 	249     	0       	      	0,0    	0      	                  	0               	No              	50  	750 	    	40   	   	5 	0,0                	0          	0           	        	1,60    	DISCONTINUED	20221001	20230101	0,0                  	NFR      
10 	1081	20502883	STRÅLA NNNN pant lámp 70 encaje blanco            	piece	0,00    	2          	A         	7  	0,00      	0,00          	5     	0,35    	0,26   	0,01    	0.001072 	230     	0       	      	0,0    	0      	                  	0               	No              	50  	750 	    	40   	   	5 	0,0                	0          	0           	        	1,60    	DISCONTINUED	20221001	20230101	1,0                  	NFR      
10 	1081	20503590	STRÅLA pant lámp 70 raya/rojo                     	piece	0,00    	2          	A         	7  	0,00      	0,00          	5     	0,35    	0,26   	0,01    	0.001072 	249     	0       	      	0,0    	0      	                  	0               	No              	50  	750 	    	50   	   	5 	0,0                	0          	0           	        	1,60    	DISCONTINUED	20221001	20230101	0,0                  	NFR      
10 	1081	20503731	STRÅLA pant lámp 48 hoja/verde                    	piece	0,00    	2          	A         	7  	0,00      	0,00          	4     	0,29    	0,22   	0,01    	0.000742 	139     	0       	      	0,0    	0      	                  	0               	No              	40  	960 	    	50   	   	5 	0,0                	0          	0           	        	1,60    	DISCONTINUED	20221001	20230101	0,0                  	NFR      
10 	1081	20532192	STRÅLA araña5brzLED 56 pino                       	piece	6,80    	2          	A         	7  	90,00     	90,00         	29    	0,37    	0,36   	0,04    	0.005713 	1101    	5       	XMASSS	0,1    	0      	                  	0               	Yes             	8   	144 	8   	50   	1  	5 	2,0                	0          	0           	060     	1,60    	DISCONTINUED	20221001	20230101	1,5                  	NFR      
10 	1081	40502815	STRÅLA sop vela LED pilas 28 negro                	piece	0,00    	2          	A         	7  	0,00      	0,00          	8     	0,19    	0,08   	0,06    	0.001317 	292     	0       	      	0,0    	0      	                  	0               	No              	12  	600 	    	40   	   	5 	0,0                	0          	0           	        	1,60    	DISCONTINUED	20221001	20230101	0,0                  	NFR      
10 	1081	70532571	STRÅLA adorno mesa LED 33 artificial/árbol a pilas	piece	7,50    	2          	A         	7  	12,00     	12,00         	25    	0,34    	0,18   	0,18    	0.013173 	540     	5       	XMASSS	0,1    	0      	                  	0               	Yes             	6   	48  	5   	50   	1  	5 	2,0                	0          	0           	060     	1,60    	DISCONTINUED	20221001	20230101	1,2                  	NFR      
13 	1311	00344984	VINDUM alf pel lar 200x270 blanco                 	piece	0,60    	2          	O         	1  	13,00     	13,00         	199   	2,00    	0,24   	0,24    	0.128419 	21700   	0       	320600	2,0    	1      	                  	1               	Yes             	9   	9   	14  	0    	1  	2 	4,0                	0          	0           	075     	0,60    	MAN         	20170801	        	1,5                  	NFR      
13 	1311	00532975	BRÖNDEN alf pel cor 200x300 a mano multicolor/rojo	piece	0,60    	2          	O         	1  	8,00      	8,00          	399   	2,04    	0,19   	0,19    	0.088020 	16735   	0       	822210	0,5    	0      	                  	1               	Yes             	1   	16  	3   	40   	1  	4 	2,0                	0          	0           	068     	1,60    	MAN         	20221001	        	1,1                  	NFR      
13 	1311	10492549	VOLLERSLEV alf pel lar 200x300 azul oscuro        	piece	0,10    	2          	O         	1  	4,00      	4,00          	349   	2,02    	0,26   	0,26    	0.148135 	20640   	0       	952310	0,5    	1      	                  	1               	Yes             	9   	9   	13  	0    	2  	4 	2,0                	0          	0           	076     	0,60    	OPT         	20210401	        	1,1                  	NFR      
13 	1311	10504024	LOHALS alfombr 230 natural                        	piece	3,30    	2          	O         	1  	7,00      	6,00          	129   	2,35    	0,18   	0,18    	0.072516 	14946   	0       	333710	1,3    	1      	                  	1               	Yes             	16  	16  	20  	0    	1  	4 	2,6                	0          	0           	067     	1,60    	OPT         	20221001	        	1,0                  	NFR      
13 	1311	20487571	MORUM alf int/ext 200x300 azul claro              	piece	1,30    	2          	O         	1  	9,00      	9,00          	99,99 	2,05    	0,16   	0,16    	0.059568 	7000    	0       	351315	0,9    	0      	                  	1               	Yes             	1   	25  	5   	0    	1  	4 	2,4                	0          	0           	064     	1,60    	OPT         	20210201	        	1,5                  	NFR      
13 	1311	30198293	MORUM alf int/ext 200x300 gris oscuro             	piece	1,60    	2          	O         	1  	7,00      	7,00          	99,99 	2,05    	0,16   	0,16    	0.056137 	7000    	0       	351515	1,5    	0      	                  	1               	Yes             	1   	25  	9   	0    	2  	2 	4,0                	0          	0           	064     	0,60    	OPT         	20110801	        	1,5                  	NFR      
13 	1311	30487575	MORUM alf int/ext 200x300 marrón anaranjado       	piece	0,40    	2          	O         	1  	5,00      	5,00          	99,99 	2,05    	0,16   	0,16    	0.052210 	7000    	0       	351415	0,6    	0      	                  	1               	Yes             	1   	25  	3   	0    	1  	4 	2,0                	0          	0           	064     	1,60    	OPT         	20210201	        	1,1                  	NFR      
13 	1311	40492595	KNARDRUP alf pel cor 200x300 gris claro           	piece	1,90    	2          	O         	1  	0,00      	0,00          	199   	2,02    	0,18   	0,18    	0.067286 	10850   	0       	951415	1,3    	1      	                  	1               	Yes             	20  	20  	23  	0    	3  	2 	3,2                	0          	0           	076     	0,60    	OPT         	20210401	        	1,4                  	NFR      
13 	1311	40508068	VINDEBÄK alf pel lar 200x300 beige claro          	piece	1,40    	2          	O         	1  	7,00      	7,00          	129   	2,00    	0,21   	0,21    	0.076060 	8690    	0       	960110	1,6    	1      	                  	1               	Yes             	15  	15  	17  	0    	1  	2 	2,0                	0          	0           	076     	0,60    	MAN         	20221001	        	1,0                  	NFR      
13 	1311	50435217	SVALLERUP alf int/ext 200x200 negro/blanco        	piece	1,00    	2          	O         	1  	26,00     	26,00         	79,99 	2,02    	0,12   	0,12    	0.042572 	6310    	0       	351215	1,0    	1      	                  	1               	Yes             	30  	30  	18  	0    	2  	4 	2,0                	0          	0           	064     	0,60    	MAN         	20190201	        	1,5                  	NFR      
13 	1311	50532992	NÖVLING alf pel cor 200x300 azo/ma dor            	piece	0,20    	2          	O         	1  	18,00     	18,00         	149   	2,00    	0,16   	0,16    	0.061401 	11817   	0       	801900	1,0    	1      	                  	1               	Yes             	20  	20  	14  	40   	1  	2 	2,0                	0          	0           	068     	0,60    	MAN         	20230101	        	0,0                  	NFR      
13 	1311	60229033	STOCKHOLM alfombr 250x350 a mano/a cuadros marrón 	piece	0,10    	2          	O         	1  	2,00      	2,00          	349   	0,90    	0,68   	0,12    	0.071250 	18385   	0       	882310	0,2    	0      	                  	1               	Yes             	1   	12  	5   	0    	1  	4 	4,0                	0          	0           	055     	1,60    	MAN         	20130401	        	1,1                  	NFR      
13 	1311	60492542	VOLLERSLEV alf pel lar 200x300 blanco             	piece	0,70    	2          	O         	1  	8,00      	7,00          	349   	2,02    	0,26   	0,26    	0.148135 	21400   	0       	762210	1,3    	1      	                  	1               	Yes             	9   	9   	14  	0    	1  	2 	2,0                	0          	0           	066     	0,60    	OPT         	20210401	        	1,2                  	NFR      
13 	1311	70532972	BRÖNDEN alf pel cor 200x300 a mano beige          	piece	0,50    	2          	O         	1  	6,00      	6,00          	399   	2,04    	0,19   	0,19    	0.091637 	17868   	0       	822210	0,3    	0      	                  	1               	Yes             	1   	16  	3   	40   	1  	4 	2,0                	0          	0           	068     	1,60    	MAN         	20221001	        	1,0                  	NFR      
13 	1311	80345239	STOCKHOLM 2017 alfombr 250x350 a mano/rayas gris  	piece	0,10    	2          	O         	1  	15,00     	15,00         	349   	0,90    	0,66   	0,11    	0.071931 	18481   	0       	334010	0,2    	0      	                  	1               	Yes             	1   	12  	5   	0    	1  	4 	4,0                	0          	0           	067     	1,60    	MAN         	20170401	        	1,1                  	NFR      
13 	1311	80450046	VEDBÄK alf pel cor 200x300 multicolor             	piece	-0,10   	2          	A         	7  	0,00      	0,00          	149   	2,02    	0,20   	0,20    	0.114498 	14200   	0       	      	0,0    	0      	                  	0               	Yes             	9   	9   	    	0    	   	5 	0,0                	0          	0           	        	0,70    	DISCONTINUED	20190801	20220701	1,6                  	NFR      
13 	1311	90103254	STOCKHOLM alfombr 250x350 a mano/rayas ne/hueso   	piece	0,20    	2          	O         	1  	10,00     	10,00         	349   	0,90    	0,66   	0,11    	0.071931 	18481   	0       	333610	0,2    	0      	                  	1               	Yes             	1   	12  	5   	0    	1  	4 	4,0                	0          	0           	067     	1,60    	MAN         	20061201	        	1,2                  	NFR      
13 	1311	90445950	VINDUM alf pel lar 200x270 verde                  	piece	0,50    	2          	O         	7  	3,00      	3,00          	199   	2,01    	0,26   	0,26    	0.154830 	21700   	0       	OUT406	0,3    	1      	                  	1               	Yes             	9   	9   	10  	0    	1  	5 	2,0                	0          	0           	071     	1,60    	MAN         	20200401	20230401	1,0                  	NFR      
13 	1311	90512379	VODSKOV alfombr 200x300 natural/gris claro        	piece	2,30    	2          	O         	1  	11,00     	11,00         	199   	2,05    	0,17   	0,17    	0.051785 	11004   	0       	351415	1,3    	1      	                  	1               	Yes             	12  	12  	17  	0    	1  	2 	2,0                	0          	0           	064     	0,60    	MAN         	20220401	        	1,2                  	NFR      
16 	1621	90258156	SATSUMAS sop plant 70 bambú/blanco                	piece	1,70    	2          	O         	1  	7,00      	7,00          	59,99 	0,86    	0,28   	0,08    	0.021061 	4993    	0       	903010	1,6    	0      	                  	1               	Yes             	1   	40  	7   	0    	2  	4 	4,0                	0          	0           	055     	0,60    	MAN         	20160201	        	1,5                  	NFR      
16 	1623	50522851	FEJKA planta artif 6 int/ext/euphorbia pul ro 2210	piece	36,20   	2          	A         	7  	1322,00   	1322,00       	1,5   	0,16    	0,16   	0,16    	0.000697 	22      	0,7     	XMASSS	60,0   	0      	                  	0               	Yes             	54  	1080	200 	50   	1  	5 	2,0                	0          	0           	060     	1,60    	DISCONTINUED	20221001	20230101	1,5                  	NFR      
16 	1623	80524071	VINTERFINT 2022 planta artif 6 int/ext/arb Nav ve 	piece	94,30   	2          	A         	7  	1406,00   	1406,00       	1     	0,18    	0,06   	0,06    	0.000680 	30      	1       	XMASSS	36,0   	0      	                  	0               	Yes             	120 	1200	120 	50   	1  	5 	2,0                	0          	0           	060     	1,60    	DISCONTINUED	20221001	20230101	1,5                  	NFR      
16 	1623	90523066	FEJKA planta artif 9 int/ext araucaria            	piece	2,20    	2          	A         	7  	805,00    	805,00        	6     	0,26    	0,25   	0,25    	0.003289 	175     	1       	XMASSS	35,0   	0      	                  	0               	Yes             	20  	240 	98  	50   	1  	5 	2,0                	0          	0           	060     	1,60    	DISCONTINUED	20221001	20230101	1,5                  	NFR      
16 	1634	20522904	SMYCKA corona artf 45 int/ext Pino 2210           	piece	1,10    	2          	A         	7  	830,00    	830,00        	7     	0,10    	0,45   	0,45    	0.004289 	256     	2,5     	XMASSS	0,1    	0      	                  	0               	Yes             	16  	192 	10  	50   	1  	5 	2,0                	0          	0           	060     	1,60    	DISCONTINUED	20221001	20230101	1,1                  	NFR      
16 	1635	40525770	VINTERFINT 2022 vele perf botemetal 20 hr rojo    	piece	47,70   	2          	A         	7  	1044,00   	1044,00       	4     	0,06    	0,08   	0,08    	0.000660 	257     	1       	XMASSS	10,0   	0      	                  	0               	Yes             	32  	1152	35  	50   	1  	5 	2,0                	0          	0           	060     	1,60    	DISCONTINUED	20221001	20230101	1,5                  	NFR      
16 	1637	00527295	VINTERFINT 2022 bola Navidad 3.5 vdr col var 25un 	piece	17,50   	2          	A         	7  	387,00    	387,00        	9     	0,19    	0,19   	0,04    	0.001924 	180     	1       	XMASSS	0,1    	0      	                  	0               	Yes             	26  	416 	15  	50   	1  	5 	2,0                	0          	0           	060     	1,60    	DISCONTINUED	20221001	20230101	1,2                  	NFR      
16 	1637	00527304	VINTERFINT 2022 bola Navidad 6 vidrio col var 20un	piece	12,80   	2          	A         	7  	352,00    	352,00        	17    	0,32    	0,26   	0,07    	0.007140 	438     	1       	XMASSS	0,1    	1      	                  	0               	Yes             	48  	48  	26  	50   	1  	5 	2,0                	0          	0           	060     	1,60    	DISCONTINUED	20221001	20230101	1,5                  	NFR      
16 	1637	00530556	VINTERFINT 2022 calendAdviento 24 vent 5x34       	piece	7,90    	2          	A         	7  	168,00    	168,00        	19    	0,54    	0,34   	0,05    	0.012258 	981     	1       	XMASSS	0,1    	0      	                  	0               	Yes             	8   	64  	6   	50   	1  	5 	2,0                	0          	0           	060     	1,60    	DISCONTINUED	20221001	20230101	1,7                  	NFR      
16 	1637	10524526	VINTERFINT 2022 adorno colgante 6 pájaro rojo 3un 	piece	15,50   	2          	A         	7  	841,00    	840,00        	5     	0,22    	0,07   	0,05    	0.001102 	65      	1       	XMASSS	0,1    	0      	                  	0               	Yes             	35  	630 	35  	50   	1  	5 	2,0                	0          	0           	060     	1,60    	DISCONTINUED	20221001	20230101	1,7                  	NFR      
16 	1637	10527167	VINTERFINT 2022 bola Navidad 8 gris plata 32un    	piece	7,60    	2          	A         	7  	45,00     	45,00         	25    	0,63    	0,16   	0,16    	0.019677 	746     	5       	XMASSS	0,1    	1      	                  	0               	Yes             	15  	15  	15  	50   	1  	5 	2,0                	0          	0           	060     	1,60    	DISCONTINUED	20221001	20230101	1,2                  	NFR      
16 	1637	10527332	VINTERFINT 2022 ado j8 pueblo invernal            	piece	7,20    	2          	A         	7  	210,00    	210,00        	23    	0,22    	0,18   	0,06    	0.003050 	474     	1       	XMASSS	5,0    	0      	                  	0               	Yes             	10  	240 	7   	50   	1  	5 	2,0                	0          	0           	060     	1,60    	DISCONTINUED	20221001	20230101	1,2                  	NFR      
16 	1637	10527407	VINTERFINT 2022 calcetín Navidad 49 rojo          	piece	10,60   	2          	O         	7  	646,00    	646,00        	7     	0,52    	0,28   	0,01    	0.001285 	115     	0       	XMASSS	0,1    	0      	                  	2               	Yes             	36  	648 	20  	50   	1  	5 	2,0                	0          	0           	060     	1,60    	ACT         	20221001	20240101	1,6                  	NFR      
16 	1637	20529566	VINTERFINT 2022 bola ado 42p gris plata           	piece	3,20    	2          	A         	7  	154,00    	154,00        	12    	0,24    	0,24   	0,11    	0.008593 	402     	1       	XMASSS	0,1    	1      	                  	0               	Yes             	36  	36  	36  	50   	1  	5 	2,0                	0          	0           	060     	1,60    	DISCONTINUED	20221001	20230101	1,3                  	NFR      
16 	1637	30527289	VINTERFINT 2022 bola Navidad form var/vdr 20u     	piece	29,70   	2          	A         	7  	161,00    	161,00        	7     	0,14    	0,11   	0,04    	0.000940 	99      	1       	XMASSS	0,1    	0      	                  	0               	Yes             	72  	864 	72  	50   	1  	5 	2,0                	0          	0           	060     	1,60    	DISCONTINUED	20221001	20230101	1,3                  	NFR      
16 	1637	30527374	VINTERFINT 2022 bola adorno j32 az/col var        	piece	8,50    	2          	A         	7  	343,00    	343,00        	9     	0,27    	0,14   	0,14    	0.006322 	330     	1       	XMASSS	0,1    	1      	                  	0               	Yes             	60  	60  	60  	50   	1  	5 	2,0                	0          	0           	060     	1,60    	DISCONTINUED	20221001	20230101	1,3                  	NFR      
16 	1637	30530512	VINTERFINT 2022 gorro de Santa Claus rojo/blanco  	piece	10,70   	2          	O         	7  	943,00    	943,00        	3     	0,28    	0,06   	0,01    	0.000300 	39      	0       	XMASSS	0,1    	0      	                  	2               	Yes             	150 	2700	75  	50   	1  	5 	3,0                	0          	0           	060     	1,60    	ACT         	20221001	20240101	2,1                  	NFR      
16 	1637	30530550	VINTERFINT 2022 adorn caballo blanco/rojo         	piece	10,50   	2          	A         	7  	112,00    	96,00         	12    	0,21    	0,19   	0,07    	0.004070 	734     	1       	XMASSS	0,1    	0      	                  	0               	Yes             	8   	192 	7   	50   	1  	5 	2,0                	0          	0           	060     	1,60    	DISCONTINUED	20221001	20230101	1,1                  	NFR      
16 	1637	40524214	VINTERFINT 2022 bola Navidad 2 vidrio rojo 25un   	piece	21,70   	2          	A         	7  	291,00    	291,00        	5     	0,12    	0,12   	0,03    	0.000515 	73      	1       	XMASSS	0,1    	0      	                  	0               	Yes             	76  	1368	76  	50   	1  	5 	2,0                	0          	0           	060     	1,60    	DISCONTINUED	20221001	20230101	1,3                  	NFR      
16 	1637	40524407	VINTERFINT 2022 adorn euphorbia pulcherrima ro 3un	piece	51,40   	2          	A         	7  	604,00    	576,00        	3     	0,18    	0,11   	0,04    	0.000720 	26      	1       	XMASSS	0,1    	0      	                  	0               	Yes             	32  	1152	19  	50   	1  	5 	3,0                	0          	0           	060     	1,60    	DISCONTINUED	20221001	20230101	2,4                  	NFR      
16 	1637	40524898	VINTERFINT 2022 estrel punta arbnav 24 gris plata 	piece	16,20   	2          	A         	7  	333,00    	333,00        	5     	0,25    	0,21   	0,06    	0.004092 	133     	1       	XMASSS	0,1    	1      	                  	0               	Yes             	81  	81  	81  	50   	1  	5 	2,0                	0          	0           	060     	1,60    	DISCONTINUED	20221001	20230101	1,0                  	NFR      
16 	1637	50524218	VINTERFINT 2022 bola Navidad 3.5 vidrio rojo 25un 	piece	12,00   	2          	A         	7  	432,00    	432,00        	9     	0,19    	0,19   	0,04    	0.001924 	180     	1       	XMASSS	0,1    	0      	                  	0               	Yes             	26  	416 	16  	50   	1  	5 	2,0                	0          	0           	060     	1,60    	DISCONTINUED	20221001	20230101	1,2                  	NFR      
16 	1637	50530403	VINTERFINT 2022 bola Navidad 6 vidrio col var 16un	piece	16,00   	2          	A         	7  	374,00    	374,00        	15    	0,25    	0,25   	0,06    	0.005241 	345     	1       	XMASSS	0,1    	1      	                  	0               	Yes             	66  	66  	66  	50   	1  	5 	2,0                	0          	0           	060     	1,60    	DISCONTINUED	20221001	20230101	1,7                  	NFR      
16 	1637	60524246	VINTERFINT 2022 adorn, cabr 15 a mano paja        	piece	15,30   	2          	O         	7  	2812,00   	2812,00       	5     	0,15    	0,11   	0,06    	0.001338 	28      	0       	XMASSS	7,1    	0      	                  	1               	Yes             	30  	600 	29  	50   	1  	5 	2,0                	0          	0           	060     	1,60    	SEAS        	20221001	20240101	1,6                  	NFR      
16 	1637	60527377	VINTERFINT 2022 bola adorno j32 ve/col var        	piece	11,60   	2          	A         	7  	257,00    	257,00        	9     	0,26    	0,14   	0,14    	0.006038 	309     	1       	XMASSS	7,0    	1      	                  	0               	Yes             	60  	60  	32  	50   	1  	5 	2,0                	0          	0           	060     	1,60    	DISCONTINUED	20221001	20230101	1,2                  	NFR      
16 	1637	70524509	VINTERFINT 2022 deco prd bambú/negro              	piece	14,00   	2          	A         	7  	251,00    	251,00        	9     	0,76    	0,14   	0,02    	0.001983 	786     	1       	XMASSS	0,1    	0      	                  	0               	Yes             	14  	350 	16  	0    	1  	5 	2,0                	0          	0           	060     	1,60    	DISCONTINUED	20221001	20230101	1,4                  	NFR      
16 	1637	70527292	VINTERFINT 2022 bola Navidad 3.5 vidrio az/pl 25un	piece	12,90   	2          	A         	7  	325,00    	325,00        	9     	0,19    	0,19   	0,04    	0.001924 	180     	1       	XMASSS	0,1    	0      	                  	0               	Yes             	26  	416 	15  	50   	1  	5 	2,0                	0          	0           	060     	1,60    	DISCONTINUED	20221001	20230101	1,5                  	NFR      
16 	1637	70529559	VINTERFINT 2022 bola ado 42p dorado               	piece	3,60    	2          	A         	7  	136,00    	136,00        	12    	0,24    	0,24   	0,11    	0.008593 	402     	1       	XMASSS	0,1    	1      	                  	0               	Yes             	36  	36  	20  	50   	1  	5 	2,0                	0          	0           	060     	1,60    	DISCONTINUED	20221001	20230101	1,2                  	NFR      
16 	1637	90528714	VINTERFINT 2022 ador, coron 38 rojo/verde         	piece	14,90   	2          	A         	7  	61,00     	61,00         	25    	0,38    	0,38   	0,10    	0.018650 	638     	5       	XMASSS	0,1    	1      	                  	0               	Yes             	20  	20  	10  	50   	1  	5 	2,0                	0          	0           	060     	1,60    	DISCONTINUED	20221001	20230101	1,1                  	NFR      
16 	1637	90529563	VINTERFINT 2022 bola ado 42p rojo                 	piece	5,60    	2          	A         	7  	324,00    	324,00        	12    	0,24    	0,24   	0,11    	0.008593 	402     	1       	XMASSS	0,1    	1      	                  	0               	Yes             	36  	36  	20  	50   	1  	5 	2,0                	0          	0           	060     	1,60    	DISCONTINUED	20221001	20230101	1,4                  	NFR      
16 	1645	00459135	ALMARÖD spj 75x170 negro                          	piece	0,00    	2          	O         	1  	0,00      	0,00          	149   	1,71    	0,75   	0,04    	0.063553 	17400   	0       	962310	1,4    	1      	                  	1               	Yes             	16  	16  	19  	0    	1  	2 	2,0                	0          	0           	076     	0,60    	MAN         	20221001	        	1,0                  	NFR      
16 	1645	10454284	ALMARÖD spj 70x120 negro                          	piece	0,40    	2          	O         	1  	10,00     	10,00         	99,99 	1,21    	0,71   	0,03    	0.033764 	8677    	0       	822410	0,6    	1      	                  	1               	Yes             	20  	20  	23  	0    	1  	2 	2,0                	0          	0           	068     	1,60    	MAN         	20221001	        	1,0                  	NFR      
16 	1645	10458611	LINDBYN spej+alm 40x70 negro                      	piece	2,20    	2          	O         	1  	6,00      	6,00          	49,99 	0,72    	0,41   	0,15    	0.055004 	3696    	0       	881810	0,7    	1      	                  	1               	Yes             	8   	8   	11  	0    	2  	4 	2,0                	0          	0           	055     	0,60    	MAN         	20211001	        	1,5                  	NFR      
16 	1645	20471264	RÅMEBO spj 75x168 dorado                          	piece	1,10    	2          	O         	1  	11,00     	11,00         	139   	2,01    	0,84   	0,04    	0.073432 	17285   	0       	PALLET	0,5    	1      	                  	1               	Yes             	17  	17  	19  	0    	1  	4 	2,0                	0          	0           	060     	1,60    	MAN         	20230101	        	1,0                  	NFR      
16 	1645	30433747	SVANSELE spj 78x78 dorado                         	piece	0,90    	2          	O         	1  	11,00     	11,00         	69,99 	0,79    	0,79   	0,05    	0.035555 	5600    	0       	921810	1,7    	1      	                  	1               	Yes             	15  	15  	18  	0    	1  	4 	2,7                	0          	0           	056     	1,60    	MAN         	20210701	        	1,1                  	NFR      
